method,image_name,full_path,method_path,lpips_vs_full,ms_ssim_vs_full
tome,class_0000_seed0_a_photo_of_a_tench.png,generated/tome/class_0000_seed0_a_photo_of_a_tench.png,generated/tome/class_0000_seed0_a_photo_of_a_tench.png,0.21568158268928528,0.8162118792533875
tome,class_0000_seed1_a_photo_of_a_tench.png,generated/tome/class_0000_seed1_a_photo_of_a_tench.png,generated/tome/class_0000_seed1_a_photo_of_a_tench.png,0.3805988132953644,0.6431947946548462
tome,class_0001_seed0_a_photo_of_a_goldfish.png,generated/tome/class_0001_seed0_a_photo_of_a_goldfish.png,generated/tome/class_0001_seed0_a_photo_of_a_goldfish.png,0.2713010013103485,0.7665741443634033
tome,class_0001_seed1_a_photo_of_a_goldfish.png,generated/tome/class_0001_seed1_a_photo_of_a_goldfish.png,generated/tome/class_0001_seed1_a_photo_of_a_goldfish.png,0.13659998774528503,0.9096142053604126
tome,class_0002_seed0_a_photo_of_a_great_white_shark.png,generated/tome/class_0002_seed0_a_photo_of_a_great_white_shark.png,generated/tome/class_0002_seed0_a_photo_of_a_great_white_shark.png,0.43624672293663025,0.5385646820068359
tome,class_0002_seed1_a_photo_of_a_great_white_shark.png,generated/tome/class_0002_seed1_a_photo_of_a_great_white_shark.png,generated/tome/class_0002_seed1_a_photo_of_a_great_white_shark.png,0.5725990533828735,0.45350080728530884
tome,class_0003_seed0_a_photo_of_a_tiger_shark.png,generated/tome/class_0003_seed0_a_photo_of_a_tiger_shark.png,generated/tome/class_0003_seed0_a_photo_of_a_tiger_shark.png,0.5131665468215942,0.5612916350364685
tome,class_0003_seed1_a_photo_of_a_tiger_shark.png,generated/tome/class_0003_seed1_a_photo_of_a_tiger_shark.png,generated/tome/class_0003_seed1_a_photo_of_a_tiger_shark.png,0.39873018860816956,0.6270966529846191
tome,class_0004_seed0_a_photo_of_a_hammerhead.png,generated/tome/class_0004_seed0_a_photo_of_a_hammerhead.png,generated/tome/class_0004_seed0_a_photo_of_a_hammerhead.png,0.7015767693519592,0.3882317543029785
tome,class_0004_seed1_a_photo_of_a_hammerhead.png,generated/tome/class_0004_seed1_a_photo_of_a_hammerhead.png,generated/tome/class_0004_seed1_a_photo_of_a_hammerhead.png,0.7821570634841919,0.4311552941799164
tome,class_0005_seed0_a_photo_of_a_electric_ray.png,generated/tome/class_0005_seed0_a_photo_of_a_electric_ray.png,generated/tome/class_0005_seed0_a_photo_of_a_electric_ray.png,0.3001536726951599,0.7460947036743164
tome,class_0005_seed1_a_photo_of_a_electric_ray.png,generated/tome/class_0005_seed1_a_photo_of_a_electric_ray.png,generated/tome/class_0005_seed1_a_photo_of_a_electric_ray.png,0.11240541189908981,0.9250137209892273
tome,class_0006_seed0_a_photo_of_a_stingray.png,generated/tome/class_0006_seed0_a_photo_of_a_stingray.png,generated/tome/class_0006_seed0_a_photo_of_a_stingray.png,0.33654168248176575,0.7194087505340576
tome,class_0006_seed1_a_photo_of_a_stingray.png,generated/tome/class_0006_seed1_a_photo_of_a_stingray.png,generated/tome/class_0006_seed1_a_photo_of_a_stingray.png,0.25277596712112427,0.7958090305328369
tome,class_0007_seed0_a_photo_of_a_cock.png,generated/tome/class_0007_seed0_a_photo_of_a_cock.png,generated/tome/class_0007_seed0_a_photo_of_a_cock.png,0.5899258255958557,0.4781813621520996
tome,class_0007_seed1_a_photo_of_a_cock.png,generated/tome/class_0007_seed1_a_photo_of_a_cock.png,generated/tome/class_0007_seed1_a_photo_of_a_cock.png,0.4676553010940552,0.5924248695373535
tome,class_0008_seed0_a_photo_of_a_hen.png,generated/tome/class_0008_seed0_a_photo_of_a_hen.png,generated/tome/class_0008_seed0_a_photo_of_a_hen.png,0.15825587511062622,0.8750350475311279
tome,class_0008_seed1_a_photo_of_a_hen.png,generated/tome/class_0008_seed1_a_photo_of_a_hen.png,generated/tome/class_0008_seed1_a_photo_of_a_hen.png,0.38369220495224,0.6794482469558716
tome,class_0009_seed0_a_photo_of_a_ostrich.png,generated/tome/class_0009_seed0_a_photo_of_a_ostrich.png,generated/tome/class_0009_seed0_a_photo_of_a_ostrich.png,0.3823922872543335,0.6737284064292908
tome,class_0009_seed1_a_photo_of_a_ostrich.png,generated/tome/class_0009_seed1_a_photo_of_a_ostrich.png,generated/tome/class_0009_seed1_a_photo_of_a_ostrich.png,0.1905878186225891,0.8295785188674927
tome,class_0010_seed0_a_photo_of_a_brambling.png,generated/tome/class_0010_seed0_a_photo_of_a_brambling.png,generated/tome/class_0010_seed0_a_photo_of_a_brambling.png,0.17124316096305847,0.7678365111351013
tome,class_0010_seed1_a_photo_of_a_brambling.png,generated/tome/class_0010_seed1_a_photo_of_a_brambling.png,generated/tome/class_0010_seed1_a_photo_of_a_brambling.png,0.3730844557285309,0.661940336227417
tome,class_0011_seed0_a_photo_of_a_goldfinch.png,generated/tome/class_0011_seed0_a_photo_of_a_goldfinch.png,generated/tome/class_0011_seed0_a_photo_of_a_goldfinch.png,0.12401233613491058,0.8967223167419434
tome,class_0011_seed1_a_photo_of_a_goldfinch.png,generated/tome/class_0011_seed1_a_photo_of_a_goldfinch.png,generated/tome/class_0011_seed1_a_photo_of_a_goldfinch.png,0.241109699010849,0.7409859895706177
tome,class_0012_seed0_a_photo_of_a_house_finch.png,generated/tome/class_0012_seed0_a_photo_of_a_house_finch.png,generated/tome/class_0012_seed0_a_photo_of_a_house_finch.png,0.3693433701992035,0.5993680953979492
tome,class_0012_seed1_a_photo_of_a_house_finch.png,generated/tome/class_0012_seed1_a_photo_of_a_house_finch.png,generated/tome/class_0012_seed1_a_photo_of_a_house_finch.png,0.29728296399116516,0.6312662363052368
tome,class_0013_seed0_a_photo_of_a_junco.png,generated/tome/class_0013_seed0_a_photo_of_a_junco.png,generated/tome/class_0013_seed0_a_photo_of_a_junco.png,0.17188525199890137,0.8039595484733582
tome,class_0013_seed1_a_photo_of_a_junco.png,generated/tome/class_0013_seed1_a_photo_of_a_junco.png,generated/tome/class_0013_seed1_a_photo_of_a_junco.png,0.09001587331295013,0.8979098796844482
tome,class_0014_seed0_a_photo_of_a_indigo_bunting.png,generated/tome/class_0014_seed0_a_photo_of_a_indigo_bunting.png,generated/tome/class_0014_seed0_a_photo_of_a_indigo_bunting.png,0.6959631443023682,0.4417383670806885
tome,class_0014_seed1_a_photo_of_a_indigo_bunting.png,generated/tome/class_0014_seed1_a_photo_of_a_indigo_bunting.png,generated/tome/class_0014_seed1_a_photo_of_a_indigo_bunting.png,0.2941145896911621,0.7418796420097351
tome,class_0015_seed0_a_photo_of_a_robin.png,generated/tome/class_0015_seed0_a_photo_of_a_robin.png,generated/tome/class_0015_seed0_a_photo_of_a_robin.png,0.3243982791900635,0.7060985565185547
tome,class_0015_seed1_a_photo_of_a_robin.png,generated/tome/class_0015_seed1_a_photo_of_a_robin.png,generated/tome/class_0015_seed1_a_photo_of_a_robin.png,0.16815106570720673,0.8368110656738281
tome,class_0016_seed0_a_photo_of_a_bulbul.png,generated/tome/class_0016_seed0_a_photo_of_a_bulbul.png,generated/tome/class_0016_seed0_a_photo_of_a_bulbul.png,0.3112490773200989,0.7229508757591248
tome,class_0016_seed1_a_photo_of_a_bulbul.png,generated/tome/class_0016_seed1_a_photo_of_a_bulbul.png,generated/tome/class_0016_seed1_a_photo_of_a_bulbul.png,0.34464511275291443,0.6658405065536499
tome,class_0017_seed0_a_photo_of_a_jay.png,generated/tome/class_0017_seed0_a_photo_of_a_jay.png,generated/tome/class_0017_seed0_a_photo_of_a_jay.png,0.4316311180591583,0.59569251537323
tome,class_0017_seed1_a_photo_of_a_jay.png,generated/tome/class_0017_seed1_a_photo_of_a_jay.png,generated/tome/class_0017_seed1_a_photo_of_a_jay.png,0.39863190054893494,0.5911318063735962
tome,class_0018_seed0_a_photo_of_a_magpie.png,generated/tome/class_0018_seed0_a_photo_of_a_magpie.png,generated/tome/class_0018_seed0_a_photo_of_a_magpie.png,0.5604434013366699,0.46583840250968933
tome,class_0018_seed1_a_photo_of_a_magpie.png,generated/tome/class_0018_seed1_a_photo_of_a_magpie.png,generated/tome/class_0018_seed1_a_photo_of_a_magpie.png,0.22743713855743408,0.8109955787658691
tome,class_0019_seed0_a_photo_of_a_chickadee.png,generated/tome/class_0019_seed0_a_photo_of_a_chickadee.png,generated/tome/class_0019_seed0_a_photo_of_a_chickadee.png,0.25318628549575806,0.7648536562919617
tome,class_0019_seed1_a_photo_of_a_chickadee.png,generated/tome/class_0019_seed1_a_photo_of_a_chickadee.png,generated/tome/class_0019_seed1_a_photo_of_a_chickadee.png,0.27303457260131836,0.767678439617157
tome,class_0020_seed0_a_photo_of_a_water_ouzel.png,generated/tome/class_0020_seed0_a_photo_of_a_water_ouzel.png,generated/tome/class_0020_seed0_a_photo_of_a_water_ouzel.png,0.4976379871368408,0.6281207799911499
tome,class_0020_seed1_a_photo_of_a_water_ouzel.png,generated/tome/class_0020_seed1_a_photo_of_a_water_ouzel.png,generated/tome/class_0020_seed1_a_photo_of_a_water_ouzel.png,0.32165852189064026,0.6613715887069702
tome,class_0021_seed0_a_photo_of_a_kite.png,generated/tome/class_0021_seed0_a_photo_of_a_kite.png,generated/tome/class_0021_seed0_a_photo_of_a_kite.png,0.2655477225780487,0.8592814803123474
tome,class_0021_seed1_a_photo_of_a_kite.png,generated/tome/class_0021_seed1_a_photo_of_a_kite.png,generated/tome/class_0021_seed1_a_photo_of_a_kite.png,0.859508752822876,0.5101016163825989
tome,class_0022_seed0_a_photo_of_a_bald_eagle.png,generated/tome/class_0022_seed0_a_photo_of_a_bald_eagle.png,generated/tome/class_0022_seed0_a_photo_of_a_bald_eagle.png,0.3070981800556183,0.6813027858734131
tome,class_0022_seed1_a_photo_of_a_bald_eagle.png,generated/tome/class_0022_seed1_a_photo_of_a_bald_eagle.png,generated/tome/class_0022_seed1_a_photo_of_a_bald_eagle.png,0.33334991335868835,0.7249202132225037
tome,class_0023_seed0_a_photo_of_a_vulture.png,generated/tome/class_0023_seed0_a_photo_of_a_vulture.png,generated/tome/class_0023_seed0_a_photo_of_a_vulture.png,0.1663319170475006,0.8784767389297485
tome,class_0023_seed1_a_photo_of_a_vulture.png,generated/tome/class_0023_seed1_a_photo_of_a_vulture.png,generated/tome/class_0023_seed1_a_photo_of_a_vulture.png,0.658166229724884,0.4054151773452759
tome,class_0024_seed0_a_photo_of_a_great_grey_owl.png,generated/tome/class_0024_seed0_a_photo_of_a_great_grey_owl.png,generated/tome/class_0024_seed0_a_photo_of_a_great_grey_owl.png,0.17961549758911133,0.772083044052124
tome,class_0024_seed1_a_photo_of_a_great_grey_owl.png,generated/tome/class_0024_seed1_a_photo_of_a_great_grey_owl.png,generated/tome/class_0024_seed1_a_photo_of_a_great_grey_owl.png,0.08396314084529877,0.9256331920623779
tome,class_0025_seed0_a_photo_of_a_European_fire_salamander.png,generated/tome/class_0025_seed0_a_photo_of_a_European_fire_salamander.png,generated/tome/class_0025_seed0_a_photo_of_a_European_fire_salamander.png,0.44538170099258423,0.5714044570922852
tome,class_0025_seed1_a_photo_of_a_European_fire_salamander.png,generated/tome/class_0025_seed1_a_photo_of_a_European_fire_salamander.png,generated/tome/class_0025_seed1_a_photo_of_a_European_fire_salamander.png,0.2274228036403656,0.8061091303825378
tome,class_0026_seed0_a_photo_of_a_common_newt.png,generated/tome/class_0026_seed0_a_photo_of_a_common_newt.png,generated/tome/class_0026_seed0_a_photo_of_a_common_newt.png,0.5020487904548645,0.5348171591758728
tome,class_0026_seed1_a_photo_of_a_common_newt.png,generated/tome/class_0026_seed1_a_photo_of_a_common_newt.png,generated/tome/class_0026_seed1_a_photo_of_a_common_newt.png,0.6213585734367371,0.4263485074043274
tome,class_0027_seed0_a_photo_of_a_eft.png,generated/tome/class_0027_seed0_a_photo_of_a_eft.png,generated/tome/class_0027_seed0_a_photo_of_a_eft.png,0.5760716199874878,0.5012613534927368
tome,class_0027_seed1_a_photo_of_a_eft.png,generated/tome/class_0027_seed1_a_photo_of_a_eft.png,generated/tome/class_0027_seed1_a_photo_of_a_eft.png,0.23057600855827332,0.8144069910049438
tome,class_0028_seed0_a_photo_of_a_spotted_salamander.png,generated/tome/class_0028_seed0_a_photo_of_a_spotted_salamander.png,generated/tome/class_0028_seed0_a_photo_of_a_spotted_salamander.png,0.8191231489181519,0.3026273250579834
tome,class_0028_seed1_a_photo_of_a_spotted_salamander.png,generated/tome/class_0028_seed1_a_photo_of_a_spotted_salamander.png,generated/tome/class_0028_seed1_a_photo_of_a_spotted_salamander.png,0.4286154806613922,0.6362329721450806
tome,class_0029_seed0_a_photo_of_a_axolotl.png,generated/tome/class_0029_seed0_a_photo_of_a_axolotl.png,generated/tome/class_0029_seed0_a_photo_of_a_axolotl.png,0.38039183616638184,0.6748963594436646
tome,class_0029_seed1_a_photo_of_a_axolotl.png,generated/tome/class_0029_seed1_a_photo_of_a_axolotl.png,generated/tome/class_0029_seed1_a_photo_of_a_axolotl.png,0.638386607170105,0.5370540618896484
tome,class_0030_seed0_a_photo_of_a_bullfrog.png,generated/tome/class_0030_seed0_a_photo_of_a_bullfrog.png,generated/tome/class_0030_seed0_a_photo_of_a_bullfrog.png,0.22490040957927704,0.7814883589744568
tome,class_0030_seed1_a_photo_of_a_bullfrog.png,generated/tome/class_0030_seed1_a_photo_of_a_bullfrog.png,generated/tome/class_0030_seed1_a_photo_of_a_bullfrog.png,0.42291128635406494,0.584638237953186
tome,class_0031_seed0_a_photo_of_a_tree_frog.png,generated/tome/class_0031_seed0_a_photo_of_a_tree_frog.png,generated/tome/class_0031_seed0_a_photo_of_a_tree_frog.png,0.211435005068779,0.7571543455123901
tome,class_0031_seed1_a_photo_of_a_tree_frog.png,generated/tome/class_0031_seed1_a_photo_of_a_tree_frog.png,generated/tome/class_0031_seed1_a_photo_of_a_tree_frog.png,0.26861506700515747,0.7379793524742126
tome,class_0032_seed0_a_photo_of_a_tailed_frog.png,generated/tome/class_0032_seed0_a_photo_of_a_tailed_frog.png,generated/tome/class_0032_seed0_a_photo_of_a_tailed_frog.png,0.2018536627292633,0.7866217494010925
tome,class_0032_seed1_a_photo_of_a_tailed_frog.png,generated/tome/class_0032_seed1_a_photo_of_a_tailed_frog.png,generated/tome/class_0032_seed1_a_photo_of_a_tailed_frog.png,0.2368563562631607,0.8033157587051392
tome,class_0033_seed0_a_photo_of_a_loggerhead.png,generated/tome/class_0033_seed0_a_photo_of_a_loggerhead.png,generated/tome/class_0033_seed0_a_photo_of_a_loggerhead.png,0.6487417221069336,0.33324724435806274
tome,class_0033_seed1_a_photo_of_a_loggerhead.png,generated/tome/class_0033_seed1_a_photo_of_a_loggerhead.png,generated/tome/class_0033_seed1_a_photo_of_a_loggerhead.png,0.2854088842868805,0.804652214050293
tome,class_0034_seed0_a_photo_of_a_leatherback_turtle.png,generated/tome/class_0034_seed0_a_photo_of_a_leatherback_turtle.png,generated/tome/class_0034_seed0_a_photo_of_a_leatherback_turtle.png,0.26521486043930054,0.7513124346733093
tome,class_0034_seed1_a_photo_of_a_leatherback_turtle.png,generated/tome/class_0034_seed1_a_photo_of_a_leatherback_turtle.png,generated/tome/class_0034_seed1_a_photo_of_a_leatherback_turtle.png,0.37052783370018005,0.6718222498893738
tome,class_0035_seed0_a_photo_of_a_mud_turtle.png,generated/tome/class_0035_seed0_a_photo_of_a_mud_turtle.png,generated/tome/class_0035_seed0_a_photo_of_a_mud_turtle.png,0.37147510051727295,0.6010057926177979
tome,class_0035_seed1_a_photo_of_a_mud_turtle.png,generated/tome/class_0035_seed1_a_photo_of_a_mud_turtle.png,generated/tome/class_0035_seed1_a_photo_of_a_mud_turtle.png,0.29331478476524353,0.8157133460044861
tome,class_0036_seed0_a_photo_of_a_terrapin.png,generated/tome/class_0036_seed0_a_photo_of_a_terrapin.png,generated/tome/class_0036_seed0_a_photo_of_a_terrapin.png,0.3073030710220337,0.7660748958587646
tome,class_0036_seed1_a_photo_of_a_terrapin.png,generated/tome/class_0036_seed1_a_photo_of_a_terrapin.png,generated/tome/class_0036_seed1_a_photo_of_a_terrapin.png,0.530093252658844,0.5647164583206177
tome,class_0037_seed0_a_photo_of_a_box_turtle.png,generated/tome/class_0037_seed0_a_photo_of_a_box_turtle.png,generated/tome/class_0037_seed0_a_photo_of_a_box_turtle.png,0.3160508871078491,0.6162627935409546
tome,class_0037_seed1_a_photo_of_a_box_turtle.png,generated/tome/class_0037_seed1_a_photo_of_a_box_turtle.png,generated/tome/class_0037_seed1_a_photo_of_a_box_turtle.png,0.6528300046920776,0.3611101508140564
tome,class_0038_seed0_a_photo_of_a_banded_gecko.png,generated/tome/class_0038_seed0_a_photo_of_a_banded_gecko.png,generated/tome/class_0038_seed0_a_photo_of_a_banded_gecko.png,0.47552570700645447,0.5037106871604919
tome,class_0038_seed1_a_photo_of_a_banded_gecko.png,generated/tome/class_0038_seed1_a_photo_of_a_banded_gecko.png,generated/tome/class_0038_seed1_a_photo_of_a_banded_gecko.png,0.45543932914733887,0.5180739164352417
tome,class_0039_seed0_a_photo_of_a_common_iguana.png,generated/tome/class_0039_seed0_a_photo_of_a_common_iguana.png,generated/tome/class_0039_seed0_a_photo_of_a_common_iguana.png,0.8260200023651123,0.28683626651763916
tome,class_0039_seed1_a_photo_of_a_common_iguana.png,generated/tome/class_0039_seed1_a_photo_of_a_common_iguana.png,generated/tome/class_0039_seed1_a_photo_of_a_common_iguana.png,0.26156455278396606,0.7703121900558472
tome,class_0040_seed0_a_photo_of_a_American_chameleon.png,generated/tome/class_0040_seed0_a_photo_of_a_American_chameleon.png,generated/tome/class_0040_seed0_a_photo_of_a_American_chameleon.png,0.291800320148468,0.7217521071434021
tome,class_0040_seed1_a_photo_of_a_American_chameleon.png,generated/tome/class_0040_seed1_a_photo_of_a_American_chameleon.png,generated/tome/class_0040_seed1_a_photo_of_a_American_chameleon.png,0.16006219387054443,0.8453787565231323
tome,class_0041_seed0_a_photo_of_a_whiptail.png,generated/tome/class_0041_seed0_a_photo_of_a_whiptail.png,generated/tome/class_0041_seed0_a_photo_of_a_whiptail.png,0.4007887840270996,0.6458424925804138
tome,class_0041_seed1_a_photo_of_a_whiptail.png,generated/tome/class_0041_seed1_a_photo_of_a_whiptail.png,generated/tome/class_0041_seed1_a_photo_of_a_whiptail.png,0.37119126319885254,0.7437509894371033
tome,class_0042_seed0_a_photo_of_a_agama.png,generated/tome/class_0042_seed0_a_photo_of_a_agama.png,generated/tome/class_0042_seed0_a_photo_of_a_agama.png,0.5045645236968994,0.5252777934074402
tome,class_0042_seed1_a_photo_of_a_agama.png,generated/tome/class_0042_seed1_a_photo_of_a_agama.png,generated/tome/class_0042_seed1_a_photo_of_a_agama.png,0.4268609881401062,0.6519503593444824
tome,class_0043_seed0_a_photo_of_a_frilled_lizard.png,generated/tome/class_0043_seed0_a_photo_of_a_frilled_lizard.png,generated/tome/class_0043_seed0_a_photo_of_a_frilled_lizard.png,0.5695331692695618,0.4376698434352875
tome,class_0043_seed1_a_photo_of_a_frilled_lizard.png,generated/tome/class_0043_seed1_a_photo_of_a_frilled_lizard.png,generated/tome/class_0043_seed1_a_photo_of_a_frilled_lizard.png,0.3859797716140747,0.6330816149711609
tome,class_0044_seed0_a_photo_of_a_alligator_lizard.png,generated/tome/class_0044_seed0_a_photo_of_a_alligator_lizard.png,generated/tome/class_0044_seed0_a_photo_of_a_alligator_lizard.png,0.4930577874183655,0.5194196701049805
tome,class_0044_seed1_a_photo_of_a_alligator_lizard.png,generated/tome/class_0044_seed1_a_photo_of_a_alligator_lizard.png,generated/tome/class_0044_seed1_a_photo_of_a_alligator_lizard.png,0.2846411466598511,0.6925445795059204
tome,class_0045_seed0_a_photo_of_a_Gila_monster.png,generated/tome/class_0045_seed0_a_photo_of_a_Gila_monster.png,generated/tome/class_0045_seed0_a_photo_of_a_Gila_monster.png,0.4367719888687134,0.6009271144866943
tome,class_0045_seed1_a_photo_of_a_Gila_monster.png,generated/tome/class_0045_seed1_a_photo_of_a_Gila_monster.png,generated/tome/class_0045_seed1_a_photo_of_a_Gila_monster.png,0.30088910460472107,0.7728066444396973
tome,class_0046_seed0_a_photo_of_a_green_lizard.png,generated/tome/class_0046_seed0_a_photo_of_a_green_lizard.png,generated/tome/class_0046_seed0_a_photo_of_a_green_lizard.png,0.5809375047683716,0.43769142031669617
tome,class_0046_seed1_a_photo_of_a_green_lizard.png,generated/tome/class_0046_seed1_a_photo_of_a_green_lizard.png,generated/tome/class_0046_seed1_a_photo_of_a_green_lizard.png,0.3421934247016907,0.6920754909515381
tome,class_0047_seed0_a_photo_of_a_African_chameleon.png,generated/tome/class_0047_seed0_a_photo_of_a_African_chameleon.png,generated/tome/class_0047_seed0_a_photo_of_a_African_chameleon.png,0.7627736330032349,0.23337456583976746
tome,class_0047_seed1_a_photo_of_a_African_chameleon.png,generated/tome/class_0047_seed1_a_photo_of_a_African_chameleon.png,generated/tome/class_0047_seed1_a_photo_of_a_African_chameleon.png,0.33205288648605347,0.6688985824584961
tome,class_0048_seed0_a_photo_of_a_Komodo_dragon.png,generated/tome/class_0048_seed0_a_photo_of_a_Komodo_dragon.png,generated/tome/class_0048_seed0_a_photo_of_a_Komodo_dragon.png,0.33054256439208984,0.6766772270202637
tome,class_0048_seed1_a_photo_of_a_Komodo_dragon.png,generated/tome/class_0048_seed1_a_photo_of_a_Komodo_dragon.png,generated/tome/class_0048_seed1_a_photo_of_a_Komodo_dragon.png,0.2731281518936157,0.7519800066947937
tome,class_0049_seed0_a_photo_of_a_African_crocodile.png,generated/tome/class_0049_seed0_a_photo_of_a_African_crocodile.png,generated/tome/class_0049_seed0_a_photo_of_a_African_crocodile.png,0.5532896518707275,0.4452236592769623
tome,class_0049_seed1_a_photo_of_a_African_crocodile.png,generated/tome/class_0049_seed1_a_photo_of_a_African_crocodile.png,generated/tome/class_0049_seed1_a_photo_of_a_African_crocodile.png,0.38321635127067566,0.6364295482635498
tome,class_0050_seed0_a_photo_of_a_American_alligator.png,generated/tome/class_0050_seed0_a_photo_of_a_American_alligator.png,generated/tome/class_0050_seed0_a_photo_of_a_American_alligator.png,0.48760396242141724,0.5177202224731445
tome,class_0050_seed1_a_photo_of_a_American_alligator.png,generated/tome/class_0050_seed1_a_photo_of_a_American_alligator.png,generated/tome/class_0050_seed1_a_photo_of_a_American_alligator.png,0.447165310382843,0.5907413363456726
tome,class_0051_seed0_a_photo_of_a_triceratops.png,generated/tome/class_0051_seed0_a_photo_of_a_triceratops.png,generated/tome/class_0051_seed0_a_photo_of_a_triceratops.png,0.6658608913421631,0.41021567583084106
tome,class_0051_seed1_a_photo_of_a_triceratops.png,generated/tome/class_0051_seed1_a_photo_of_a_triceratops.png,generated/tome/class_0051_seed1_a_photo_of_a_triceratops.png,0.433339387178421,0.5888433456420898
tome,class_0052_seed0_a_photo_of_a_thunder_snake.png,generated/tome/class_0052_seed0_a_photo_of_a_thunder_snake.png,generated/tome/class_0052_seed0_a_photo_of_a_thunder_snake.png,0.6164277791976929,0.311062216758728
tome,class_0052_seed1_a_photo_of_a_thunder_snake.png,generated/tome/class_0052_seed1_a_photo_of_a_thunder_snake.png,generated/tome/class_0052_seed1_a_photo_of_a_thunder_snake.png,0.7380717396736145,0.3842897415161133
tome,class_0053_seed0_a_photo_of_a_ringneck_snake.png,generated/tome/class_0053_seed0_a_photo_of_a_ringneck_snake.png,generated/tome/class_0053_seed0_a_photo_of_a_ringneck_snake.png,0.7724899053573608,0.35888153314590454
tome,class_0053_seed1_a_photo_of_a_ringneck_snake.png,generated/tome/class_0053_seed1_a_photo_of_a_ringneck_snake.png,generated/tome/class_0053_seed1_a_photo_of_a_ringneck_snake.png,0.6411307454109192,0.48875749111175537
tome,class_0054_seed0_a_photo_of_a_hognose_snake.png,generated/tome/class_0054_seed0_a_photo_of_a_hognose_snake.png,generated/tome/class_0054_seed0_a_photo_of_a_hognose_snake.png,0.5199140310287476,0.4192938506603241
tome,class_0054_seed1_a_photo_of_a_hognose_snake.png,generated/tome/class_0054_seed1_a_photo_of_a_hognose_snake.png,generated/tome/class_0054_seed1_a_photo_of_a_hognose_snake.png,0.44451794028282166,0.5837603807449341
tome,class_0055_seed0_a_photo_of_a_green_snake.png,generated/tome/class_0055_seed0_a_photo_of_a_green_snake.png,generated/tome/class_0055_seed0_a_photo_of_a_green_snake.png,0.7289003133773804,0.32408982515335083
tome,class_0055_seed1_a_photo_of_a_green_snake.png,generated/tome/class_0055_seed1_a_photo_of_a_green_snake.png,generated/tome/class_0055_seed1_a_photo_of_a_green_snake.png,0.2065357267856598,0.841443657875061
tome,class_0056_seed0_a_photo_of_a_king_snake.png,generated/tome/class_0056_seed0_a_photo_of_a_king_snake.png,generated/tome/class_0056_seed0_a_photo_of_a_king_snake.png,0.4764149487018585,0.49505072832107544
tome,class_0056_seed1_a_photo_of_a_king_snake.png,generated/tome/class_0056_seed1_a_photo_of_a_king_snake.png,generated/tome/class_0056_seed1_a_photo_of_a_king_snake.png,0.44442811608314514,0.5600496530532837
tome,class_0057_seed0_a_photo_of_a_garter_snake.png,generated/tome/class_0057_seed0_a_photo_of_a_garter_snake.png,generated/tome/class_0057_seed0_a_photo_of_a_garter_snake.png,0.507541835308075,0.43738001585006714
tome,class_0057_seed1_a_photo_of_a_garter_snake.png,generated/tome/class_0057_seed1_a_photo_of_a_garter_snake.png,generated/tome/class_0057_seed1_a_photo_of_a_garter_snake.png,0.4624442756175995,0.6560173034667969
tome,class_0058_seed0_a_photo_of_a_water_snake.png,generated/tome/class_0058_seed0_a_photo_of_a_water_snake.png,generated/tome/class_0058_seed0_a_photo_of_a_water_snake.png,0.3817254900932312,0.5663968920707703
tome,class_0058_seed1_a_photo_of_a_water_snake.png,generated/tome/class_0058_seed1_a_photo_of_a_water_snake.png,generated/tome/class_0058_seed1_a_photo_of_a_water_snake.png,0.37878498435020447,0.6567851305007935
tome,class_0059_seed0_a_photo_of_a_vine_snake.png,generated/tome/class_0059_seed0_a_photo_of_a_vine_snake.png,generated/tome/class_0059_seed0_a_photo_of_a_vine_snake.png,0.23678916692733765,0.7508503198623657
tome,class_0059_seed1_a_photo_of_a_vine_snake.png,generated/tome/class_0059_seed1_a_photo_of_a_vine_snake.png,generated/tome/class_0059_seed1_a_photo_of_a_vine_snake.png,0.5362687110900879,0.5118844509124756
tome,class_0060_seed0_a_photo_of_a_night_snake.png,generated/tome/class_0060_seed0_a_photo_of_a_night_snake.png,generated/tome/class_0060_seed0_a_photo_of_a_night_snake.png,0.6251489520072937,0.41112229228019714
tome,class_0060_seed1_a_photo_of_a_night_snake.png,generated/tome/class_0060_seed1_a_photo_of_a_night_snake.png,generated/tome/class_0060_seed1_a_photo_of_a_night_snake.png,0.6821304559707642,0.3246433436870575
tome,class_0061_seed0_a_photo_of_a_boa_constrictor.png,generated/tome/class_0061_seed0_a_photo_of_a_boa_constrictor.png,generated/tome/class_0061_seed0_a_photo_of_a_boa_constrictor.png,0.7464221119880676,0.33331653475761414
tome,class_0061_seed1_a_photo_of_a_boa_constrictor.png,generated/tome/class_0061_seed1_a_photo_of_a_boa_constrictor.png,generated/tome/class_0061_seed1_a_photo_of_a_boa_constrictor.png,0.539634644985199,0.47638067603111267
tome,class_0062_seed0_a_photo_of_a_rock_python.png,generated/tome/class_0062_seed0_a_photo_of_a_rock_python.png,generated/tome/class_0062_seed0_a_photo_of_a_rock_python.png,0.5732288360595703,0.4113887548446655
tome,class_0062_seed1_a_photo_of_a_rock_python.png,generated/tome/class_0062_seed1_a_photo_of_a_rock_python.png,generated/tome/class_0062_seed1_a_photo_of_a_rock_python.png,0.35296687483787537,0.649474561214447
