image_name,lpips_diff_tome_minus_ours,msssim_diff_ours_minus_tome,tome_lpips,ours_lpips,tome_msssim,ours_msssim
class_0384_seed0_a_photo_of_a_indri.png,0.020843297243118286,0.01206505298614502,0.1691567301750183,0.14831343293190002,0.8951321840286255,0.9071972370147705
class_0111_seed0_a_photo_of_a_nematode.png,0.0203857421875,0.013038158416748047,0.7917702794075012,0.7713845372200012,0.23012368381023407,0.24316184222698212
class_0763_seed0_a_photo_of_a_revolver.png,0.0202895849943161,0.031136751174926758,0.2290394902229309,0.2087499052286148,0.7264306545257568,0.7575674057006836
class_0412_seed1_a_photo_of_a_ashcan.png,0.02015554904937744,0.012971073389053345,0.7327256202697754,0.712570071220398,0.32888898253440857,0.3418600559234619
class_0986_seed0_a_photo_of_a_yellow_ladys_slipper.png,0.01992177963256836,0.016765475273132324,0.3594162166118622,0.3394944369792938,0.6832798719406128,0.7000453472137451
class_0815_seed1_a_photo_of_a_spider_web.png,0.01966133713722229,0.016620486974716187,0.393053263425827,0.37339192628860474,0.3822670876979828,0.398887574672699
class_0308_seed0_a_photo_of_a_fly.png,0.019634097814559937,0.029449880123138428,0.4086270034313202,0.38899290561676025,0.6812910437583923,0.7107409238815308
class_0096_seed1_a_photo_of_a_toucan.png,0.019616425037384033,0.014472126960754395,0.6120778918266296,0.5924614667892456,0.41630101203918457,0.43077313899993896
class_0615_seed0_a_photo_of_a_knee_pad.png,0.019401729106903076,0.008054375648498535,0.4923117458820343,0.4729100167751312,0.5543127059936523,0.5623670816421509
class_0135_seed1_a_photo_of_a_limpkin.png,0.019396662712097168,0.006694823503494263,0.511118471622467,0.4917218089103699,0.44716256856918335,0.4538573920726776
class_0977_seed1_a_photo_of_a_sandbar.png,0.019388675689697266,0.021805286407470703,0.17255191504955292,0.15316323935985565,0.8209787607192993,0.84278404712677
class_0757_seed0_a_photo_of_a_recreational_vehicle.png,0.019299626350402832,0.005817115306854248,0.442465603351593,0.4231659770011902,0.625450849533081,0.6312679648399353
class_0606_seed0_a_photo_of_a_iron.png,0.019211307168006897,0.006938755512237549,0.1947099268436432,0.1754986196756363,0.8268949389457703,0.8338336944580078
class_0790_seed1_a_photo_of_a_shopping_basket.png,0.01914924383163452,0.006806492805480957,0.5711106657981873,0.5519614219665527,0.46206778287887573,0.4688742756843567
class_0877_seed1_a_photo_of_a_turnstile.png,0.01914346218109131,0.018876582384109497,0.46356725692749023,0.4444237947463989,0.4967134892940521,0.5155900716781616
class_0599_seed1_a_photo_of_a_honeycomb.png,0.019126802682876587,0.014897167682647705,0.2562492787837982,0.23712247610092163,0.7574114203453064,0.7723085880279541
class_0853_seed0_a_photo_of_a_thatch.png,0.019073933362960815,0.024356842041015625,0.3363877236843109,0.3173137903213501,0.6763167381286621,0.7006735801696777
class_0509_seed1_a_photo_of_a_confectionery.png,0.018983781337738037,0.008533388376235962,0.5914599895477295,0.5724762082099915,0.37851327657699585,0.3870466649532318
class_0774_seed0_a_photo_of_a_sandal.png,0.018887460231781006,0.015690982341766357,0.546371340751648,0.5274838805198669,0.4863288402557373,0.5020198225975037
class_0027_seed1_a_photo_of_a_eft.png,0.018688544631004333,0.011786282062530518,0.23057600855827332,0.21188746392726898,0.8144069910049438,0.8261932730674744
class_0349_seed0_a_photo_of_a_bighorn.png,0.018664538860321045,-0.04453110694885254,0.7124985456466675,0.6938340067863464,0.4167547821998596,0.3722236752510071
class_0381_seed1_a_photo_of_a_spider_monkey.png,0.018596231937408447,-0.002581357955932617,0.26277875900268555,0.2441825270652771,0.7479373216629028,0.7453559637069702
class_0575_seed0_a_photo_of_a_golfcart.png,0.018439769744873047,0.014894962310791016,0.42929089069366455,0.4108511209487915,0.577754020690918,0.592648983001709
class_0545_seed1_a_photo_of_a_electric_fan.png,0.01830516755580902,0.019648075103759766,0.2452128827571869,0.22690771520137787,0.7304887175559998,0.7501367926597595
class_0905_seed0_a_photo_of_a_window_shade.png,0.018216431140899658,0.015086650848388672,0.5458863377571106,0.5276699066162109,0.5197851657867432,0.5348718166351318
class_0860_seed1_a_photo_of_a_tobacco_shop.png,0.018196582794189453,0.004767775535583496,0.5971462726593018,0.5789496898651123,0.2682598829269409,0.2730276584625244
class_0646_seed1_a_photo_of_a_maze.png,0.018055766820907593,-0.012177377939224243,0.4170982241630554,0.3990424573421478,0.3372136056423187,0.3250362277030945
class_0063_seed0_a_photo_of_a_Indian_cobra.png,0.017971515655517578,0.004885464906692505,0.6926878690719604,0.6747163534164429,0.3325698971748352,0.3374553620815277
class_0520_seed0_a_photo_of_a_crib.png,0.017806455492973328,0.01064610481262207,0.2518754303455353,0.23406897485256195,0.6429764628410339,0.653622567653656
